sample_id,sample_type,source_event_id,source_file,sample_file,event_time_in_sample_s,source_event_time_s,source_start_s,source_end_s,time_scale,speed_scale,noise_gain,noise_model,dropout_samples,is_augmented,target_wheels,sensor_wheels,sensor_delay_s,sensor_signal_columns,sensor_signal_time_s
E07_event_000,event,E07,20260122_yuan_65_majisiwandao_rr100_blowout.txt,samples/E07_event_000.csv,40.00000000,385.84000000,345.84000000,395.83000000,1.00000000,1.00000000,0.00000000,none,0,0,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.30000000
E07_event_001,event,E07,20260122_yuan_65_majisiwandao_rr100_blowout.txt,samples/E07_event_001.csv,40.45988122,385.84000000,346.07802430,395.20573069,1.01755208,1.04520042,0.28926270,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.75988122
E07_event_002,event,E07,20260122_yuan_65_majisiwandao_rr100_blowout.txt,samples/E07_event_002.csv,40.21333002,385.84000000,346.97368226,395.28918418,1.03465757,0.99486056,0.39984567,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.51333002
E07_event_003,event,E07,20260122_yuan_65_majisiwandao_rr100_blowout.txt,samples/E07_event_003.csv,40.19010167,385.84000000,345.99067308,395.55680429,1.00855158,1.01154326,0.19634083,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.49010167
E07_event_004,event,E07,20260122_yuan_65_majisiwandao_rr100_blowout.txt,samples/E07_event_004.csv,39.51903501,385.84000000,346.96023488,396.14158402,1.01644223,1.01524272,0.15354242,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,39.81903501
E07_event_005,event,E07,20260122_yuan_65_majisiwandao_rr100_blowout.txt,samples/E07_event_005.csv,40.39722805,385.84000000,346.84725227,395.09926245,1.03601901,1.02940800,0.48239161,contiguous_correlated_residual_v2,1,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.69722805
E07_event_006,event,E07,20260122_yuan_65_majisiwandao_rr100_blowout.txt,samples/E07_event_006.csv,40.06931902,385.84000000,347.24529738,395.39558371,1.03820774,0.97095824,0.27985599,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.36931902
E07_event_007,event,E07,20260122_yuan_65_majisiwandao_rr100_blowout.txt,samples/E07_event_007.csv,39.77456013,385.84000000,347.22365668,395.75797098,1.02999292,1.01317444,0.37595047,contiguous_correlated_residual_v2,2,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.07456013
E07_event_008,event,E07,20260122_yuan_65_majisiwandao_rr100_blowout.txt,samples/E07_event_008.csv,39.95041129,385.84000000,347.20502555,395.54901778,1.03404782,0.99889125,0.43245223,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.25041129
E07_event_009,event,E07,20260122_yuan_65_majisiwandao_rr100_blowout.txt,samples/E07_event_009.csv,39.96908963,385.84000000,343.80678546,396.37842054,0.95089300,1.03716234,0.25256546,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.26908963
E07_event_010,event,E07,20260122_yuan_65_majisiwandao_rr100_blowout.txt,samples/E07_event_010.csv,40.08252788,385.84000000,345.62471008,395.78028781,0.99669872,1.02300244,0.29474239,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.38252788
E07_event_011,event,E07,20260122_yuan_65_majisiwandao_rr100_blowout.txt,samples/E07_event_011.csv,39.64514355,385.84000000,346.97883190,395.98028880,1.02017375,0.97657934,0.10594052,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,39.94514355
E07_event_012,event,E07,20260122_yuan_65_majisiwandao_rr100_blowout.txt,samples/E07_event_012.csv,40.39966360,385.84000000,347.08425344,395.04009262,1.04241738,1.03133067,0.36684073,contiguous_correlated_residual_v2,1,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.69966360
E07_event_013,event,E07,20260122_yuan_65_majisiwandao_rr100_blowout.txt,samples/E07_event_013.csv,39.82698365,385.84000000,346.46944676,395.88654482,1.01159319,1.01160567,0.31418854,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.12698365
E07_event_014,event,E07,20260122_yuan_65_majisiwandao_rr100_blowout.txt,samples/E07_event_014.csv,39.98825160,385.84000000,344.69683387,396.13061235,0.97192937,1.02222172,0.31790484,contiguous_correlated_residual_v2,1,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.28825160
E07_event_015,event,E07,20260122_yuan_65_majisiwandao_rr100_blowout.txt,samples/E07_event_015.csv,40.18777700,385.84000000,345.65770760,395.64088525,1.00013649,0.98860863,0.46902208,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.48777700
E07_event_016,event,E07,20260122_yuan_65_majisiwandao_rr100_blowout.txt,samples/E07_event_016.csv,39.56706616,385.84000000,346.32070253,396.25035039,1.00120874,1.00629153,0.19385017,contiguous_correlated_residual_v2,2,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,39.86706616
E07_event_017,event,E07,20260122_yuan_65_majisiwandao_rr100_blowout.txt,samples/E07_event_017.csv,39.93903567,385.84000000,346.04795028,395.85397419,1.00369385,0.99791156,0.40944756,contiguous_correlated_residual_v2,3,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.23903567
E07_event_018,event,E07,20260122_yuan_65_majisiwandao_rr100_blowout.txt,samples/E07_event_018.csv,40.24984079,385.84000000,346.02782422,395.47424757,1.01099325,0.95759788,0.36363056,contiguous_correlated_residual_v2,2,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.54984079
E07_event_019,event,E07,20260122_yuan_65_majisiwandao_rr100_blowout.txt,samples/E07_event_019.csv,39.78139475,385.84000000,346.71928814,395.87906240,1.01688831,0.98263980,0.12000052,contiguous_correlated_residual_v2,1,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.08139475
E07_event_020,event,E07,20260122_yuan_65_majisiwandao_rr100_blowout.txt,samples/E07_event_020.csv,39.83661048,385.84000000,345.45485317,396.13319818,0.98641737,0.95930125,0.22801092,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.13661048
E07_event_021,event,E07,20260122_yuan_65_majisiwandao_rr100_blowout.txt,samples/E07_event_021.csv,39.92787634,385.84000000,347.21553377,395.57365456,1.03374571,0.95553196,0.33778300,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.22787634
E07_event_022,event,E07,20260122_yuan_65_majisiwandao_rr100_blowout.txt,samples/E07_event_022.csv,40.30676239,385.84000000,346.89741212,395.19551033,1.03503040,0.98110586,0.38289778,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.60676239
E07_event_023,event,E07,20260122_yuan_65_majisiwandao_rr100_blowout.txt,samples/E07_event_023.csv,39.83800429,385.84000000,346.38773243,395.89369767,1.00977730,1.00532989,0.11637259,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.13800429
E07_event_024,event,E07,20260122_yuan_65_majisiwandao_rr100_blowout.txt,samples/E07_event_024.csv,39.66670841,385.84000000,345.87584319,396.24070276,0.99255712,1.01449664,0.39879317,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,39.96670841
E07_event_025,event,E07,20260122_yuan_65_majisiwandao_rr100_blowout.txt,samples/E07_event_025.csv,40.35642897,385.84000000,347.27486979,395.04596620,1.04644866,0.96302527,0.18285748,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.65642897
E07_event_026,event,E07,20260122_yuan_65_majisiwandao_rr100_blowout.txt,samples/E07_event_026.csv,39.83056721,385.84000000,346.43669866,395.89045169,1.01084340,1.04553493,0.37262936,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.13056721
E07_event_027,event,E07,20260122_yuan_65_majisiwandao_rr100_blowout.txt,samples/E07_event_027.csv,39.57024889,385.84000000,344.50533570,396.72436201,0.95731391,1.01333453,0.24419747,contiguous_correlated_residual_v2,2,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,39.87024889
E07_event_028,event,E07,20260122_yuan_65_majisiwandao_rr100_blowout.txt,samples/E07_event_028.csv,39.81556792,385.84000000,346.24024659,395.95928305,1.00544990,1.02244370,0.49118369,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.11556792
E07_event_029,event,E07,20260122_yuan_65_majisiwandao_rr100_blowout.txt,samples/E07_event_029.csv,40.32750261,385.84000000,344.07316611,395.84736215,0.96553889,0.99561766,0.46236806,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.62750261
E07_event_030,event,E07,20260122_yuan_65_majisiwandao_rr100_blowout.txt,samples/E07_event_030.csv,39.67396834,385.84000000,344.20923016,396.66483951,0.95299627,0.95159663,0.27295736,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,39.97396834
E07_event_031,event,E07,20260122_yuan_65_majisiwandao_rr100_blowout.txt,samples/E07_event_031.csv,40.13668129,385.84000000,344.83817078,395.90570743,0.97889977,1.03460797,0.27532791,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.43668129
E07_event_032,event,E07,20260122_yuan_65_majisiwandao_rr100_blowout.txt,samples/E07_event_032.csv,39.58796922,385.84000000,345.96909590,396.31637400,0.99290373,0.97298518,0.42705277,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,39.88796922
E07_event_033,event,E07,20260122_yuan_65_majisiwandao_rr100_blowout.txt,samples/E07_event_033.csv,39.60675875,385.84000000,345.80225922,396.33622678,0.98923561,1.01242741,0.36971676,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,39.90675875
E07_event_034,event,E07,20260122_yuan_65_majisiwandao_rr100_blowout.txt,samples/E07_event_034.csv,39.84941620,385.84000000,347.12938006,395.69079137,1.02941819,1.03967051,0.32759059,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.14941620
E07_event_035,event,E07,20260122_yuan_65_majisiwandao_rr100_blowout.txt,samples/E07_event_035.csv,40.18084822,385.84000000,346.05923102,395.55148241,1.01005710,1.00524907,0.22511207,contiguous_correlated_residual_v2,2,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.48084822
E07_event_036,event,E07,20260122_yuan_65_majisiwandao_rr100_blowout.txt,samples/E07_event_036.csv,39.55249775,385.84000000,345.01964817,396.61207607,0.96894064,0.99846365,0.33634180,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,39.85249775
E07_event_037,event,E07,20260122_yuan_65_majisiwandao_rr100_blowout.txt,samples/E07_event_037.csv,39.96405799,385.84000000,346.81082683,395.63140374,1.02395349,1.00070199,0.40142137,contiguous_correlated_residual_v2,3,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.26405799
E07_event_038,event,E07,20260122_yuan_65_majisiwandao_rr100_blowout.txt,samples/E07_event_038.csv,40.48146773,385.84000000,344.63160921,395.51927636,0.98235983,1.02865483,0.35889393,contiguous_correlated_residual_v2,3,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.78146773
E07_event_039,event,E07,20260122_yuan_65_majisiwandao_rr100_blowout.txt,samples/E07_event_039.csv,40.49441796,385.84000000,344.84165943,395.45374742,0.98770871,0.95038736,0.32378824,contiguous_correlated_residual_v2,3,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.79441796
E07_event_040,event,E07,20260122_yuan_65_majisiwandao_rr100_blowout.txt,samples/E07_event_040.csv,40.45517095,385.84000000,347.09651763,394.97140329,1.04418004,0.99252215,0.37604608,contiguous_correlated_residual_v2,2,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.75517095
E07_event_041,event,E07,20260122_yuan_65_majisiwandao_rr100_blowout.txt,samples/E07_event_041.csv,39.50874306,385.84000000,345.29965202,396.59493095,0.97455362,0.99266560,0.23222949,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,39.80874306
E07_event_042,event,E07,20260122_yuan_65_majisiwandao_rr100_blowout.txt,samples/E07_event_042.csv,40.41751528,385.84000000,344.96082777,395.52182356,0.98870679,1.01068227,0.28626516,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.71751528
E07_event_043,event,E07,20260122_yuan_65_majisiwandao_rr100_blowout.txt,samples/E07_event_043.csv,40.21995836,385.84000000,343.65246857,396.08799517,0.95336127,1.03453219,0.28816758,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.51995836
E07_event_044,event,E07,20260122_yuan_65_majisiwandao_rr100_blowout.txt,samples/E07_event_044.csv,40.24945514,385.84000000,345.62921901,395.57118554,1.00096179,0.98168992,0.17239977,contiguous_correlated_residual_v2,2,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.54945514
E07_event_045,event,E07,20260122_yuan_65_majisiwandao_rr100_blowout.txt,samples/E07_event_045.csv,40.10474018,385.84000000,345.43412997,395.79948414,0.99254737,1.04860431,0.22808540,contiguous_correlated_residual_v2,1,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.40474018
E07_event_046,event,E07,20260122_yuan_65_majisiwandao_rr100_blowout.txt,samples/E07_event_046.csv,39.98355132,385.84000000,344.38351875,396.21507021,0.96447045,1.04559072,0.30897101,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.28355132
E07_event_047,event,E07,20260122_yuan_65_majisiwandao_rr100_blowout.txt,samples/E07_event_047.csv,40.47599181,385.84000000,345.17967933,395.39733527,0.99546662,1.03953897,0.34204078,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.77599181
E07_event_048,event,E07,20260122_yuan_65_majisiwandao_rr100_blowout.txt,samples/E07_event_048.csv,40.23580302,385.84000000,346.30784504,395.42361453,1.01779939,0.99857072,0.38455903,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.53580302
E07_event_049,event,E07,20260122_yuan_65_majisiwandao_rr100_blowout.txt,samples/E07_event_049.csv,39.52499326,385.84000000,347.67526962,395.94485083,1.03564188,0.97085286,0.36331045,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,39.82499326
E07_event_050,event,E07,20260122_yuan_65_majisiwandao_rr100_blowout.txt,samples/E07_event_050.csv,40.00907285,385.84000000,344.48741974,396.15608736,0.96751092,0.98742071,0.41276086,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.30907285
E07_normal_001,normal,E07,20260122_yuan_65_majisiwandao_rr100_blowout.txt,samples/E07_normal_001.csv,,385.84000000,199.90834442,251.31389021,0.97246317,1.02107581,0.15307354,contiguous_correlated_residual_v2,0,1,,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,
E07_normal_002,normal,E07,20260122_yuan_65_majisiwandao_rr100_blowout.txt,samples/E07_normal_002.csv,,385.84000000,197.70696510,245.84365328,1.03850102,1.03118881,0.38255455,contiguous_correlated_residual_v2,0,1,,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,
E07_normal_003,normal,E07,20260122_yuan_65_majisiwandao_rr100_blowout.txt,samples/E07_normal_003.csv,,385.84000000,139.75111474,190.65038562,0.98213588,0.98911947,0.40933141,contiguous_correlated_residual_v2,0,1,,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,
E07_normal_004,normal,E07,20260122_yuan_65_majisiwandao_rr100_blowout.txt,samples/E07_normal_004.csv,,385.84000000,324.03478350,371.67110697,1.04940928,0.99557361,0.48315648,contiguous_correlated_residual_v2,1,1,,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,
E07_normal_005,normal,E07,20260122_yuan_65_majisiwandao_rr100_blowout.txt,samples/E07_normal_005.csv,,385.84000000,4.02654392,54.59768413,0.98850846,0.96967611,0.43859963,contiguous_correlated_residual_v2,0,1,,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,
E07_normal_006,normal,E07,20260122_yuan_65_majisiwandao_rr100_blowout.txt,samples/E07_normal_006.csv,,385.84000000,324.91806237,372.54208682,1.04968029,1.03990465,0.46439675,contiguous_correlated_residual_v2,1,1,,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,
E07_normal_007,normal,E07,20260122_yuan_65_majisiwandao_rr100_blowout.txt,samples/E07_normal_007.csv,,385.84000000,252.75196697,301.56169755,1.02418103,1.01536185,0.39654148,contiguous_correlated_residual_v2,0,1,,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,
E07_normal_008,normal,E07,20260122_yuan_65_majisiwandao_rr100_blowout.txt,samples/E07_normal_008.csv,,385.84000000,37.46100602,87.86736754,0.99173990,0.99452922,0.42094942,contiguous_correlated_residual_v2,2,1,,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,
E07_normal_009,normal,E07,20260122_yuan_65_majisiwandao_rr100_blowout.txt,samples/E07_normal_009.csv,,385.84000000,65.75524932,116.46465421,0.98581319,0.99203791,0.45458092,contiguous_correlated_residual_v2,0,1,,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,
E07_normal_010,normal,E07,20260122_yuan_65_majisiwandao_rr100_blowout.txt,samples/E07_normal_010.csv,,385.84000000,198.86383267,251.45783857,0.95048854,1.01034826,0.20896193,contiguous_correlated_residual_v2,0,1,,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,
E08_event_000,event,E08,20260122_yuan_75_majisiwandao_rr100_blowout.txt,samples/E08_event_000.csv,40.00000000,374.30000000,334.30000000,384.29000000,1.00000000,1.00000000,0.00000000,none,0,0,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.30000000
E08_event_001,event,E08,20260122_yuan_75_majisiwandao_rr100_blowout.txt,samples/E08_event_001.csv,39.90871790,374.30000000,335.00564712,384.22608826,1.01563494,1.03343183,0.40494542,contiguous_correlated_residual_v2,3,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.20871790
E08_event_002,event,E08,20260122_yuan_75_majisiwandao_rr100_blowout.txt,samples/E08_event_002.csv,39.60486305,374.30000000,334.11218822,384.83799703,0.98549439,1.04067783,0.45951590,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,39.90486305
E08_event_003,event,E08,20260122_yuan_75_majisiwandao_rr100_blowout.txt,samples/E08_event_003.csv,39.90540123,374.30000000,334.45433713,384.36950213,1.00149924,0.99190116,0.10915817,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.20540123
E08_event_004,event,E08,20260122_yuan_75_majisiwandao_rr100_blowout.txt,samples/E08_event_004.csv,39.81473749,374.30000000,334.97069160,384.35120372,1.01234268,1.04252308,0.15672687,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.11473749
E08_event_005,event,E08,20260122_yuan_75_majisiwandao_rr100_blowout.txt,samples/E08_event_005.csv,39.76877826,374.30000000,333.32736865,384.83063154,0.97061812,0.95202534,0.28052752,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.06877826
E08_event_006,event,E08,20260122_yuan_75_majisiwandao_rr100_blowout.txt,samples/E08_event_006.csv,40.38578345,374.30000000,334.76382924,383.70216861,1.02148950,0.99137816,0.40622701,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.68578345
E08_event_007,event,E08,20260122_yuan_75_majisiwandao_rr100_blowout.txt,samples/E08_event_007.csv,40.34877222,374.30000000,332.34877465,384.32412953,0.96180199,1.02562249,0.45832001,contiguous_correlated_residual_v2,3,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.64877222
E08_event_008,event,E08,20260122_yuan_75_majisiwandao_rr100_blowout.txt,samples/E08_event_008.csv,39.61286926,374.30000000,336.11426685,384.30327300,1.03737354,1.02476797,0.37707725,contiguous_correlated_residual_v2,1,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,39.91286926
E08_event_009,event,E08,20260122_yuan_75_majisiwandao_rr100_blowout.txt,samples/E08_event_009.csv,39.80479340,374.30000000,333.48614656,384.74340377,0.97527653,0.97133109,0.46386174,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.10479340
E08_event_010,event,E08,20260122_yuan_75_majisiwandao_rr100_blowout.txt,samples/E08_event_010.csv,39.88463094,374.30000000,333.00924060,384.76163278,0.96594569,1.03577952,0.31706085,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.18463094
E08_event_011,event,E08,20260122_yuan_75_majisiwandao_rr100_blowout.txt,samples/E08_event_011.csv,40.02453966,374.30000000,332.52463071,384.70138849,0.95808943,1.00825524,0.40655648,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.32453966
E08_event_012,event,E08,20260122_yuan_75_majisiwandao_rr100_blowout.txt,samples/E08_event_012.csv,40.13146782,374.30000000,332.16029561,384.65186735,0.95234336,1.03644582,0.19888334,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.43146782
E08_event_013,event,E08,20260122_yuan_75_majisiwandao_rr100_blowout.txt,samples/E08_event_013.csv,39.57793052,374.30000000,333.79733336,384.95534690,0.97716851,1.03029819,0.35991261,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,39.87793052
E08_event_014,event,E08,20260122_yuan_75_majisiwandao_rr100_blowout.txt,samples/E08_event_014.csv,40.26234276,374.30000000,332.89355158,384.30408098,0.97236890,1.01539753,0.45564403,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.56234276
E08_event_015,event,E08,20260122_yuan_75_majisiwandao_rr100_blowout.txt,samples/E08_event_015.csv,40.28253117,374.30000000,335.28443905,383.70214855,1.03247346,0.97981998,0.42791892,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.58253117
E08_event_016,event,E08,20260122_yuan_75_majisiwandao_rr100_blowout.txt,samples/E08_event_016.csv,40.46616975,374.30000000,334.85087305,383.58446628,1.02578112,0.96227462,0.24923138,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.76616975
E08_event_017,event,E08,20260122_yuan_75_majisiwandao_rr100_blowout.txt,samples/E08_event_017.csv,40.24945397,374.30000000,335.04617420,383.79959961,1.02536385,1.02306264,0.18518446,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.54945397
E08_event_018,event,E08,20260122_yuan_75_majisiwandao_rr100_blowout.txt,samples/E08_event_018.csv,39.55616256,374.30000000,336.36090880,384.30729809,1.04262283,1.04958619,0.22545386,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,39.85616256
E08_event_019,event,E08,20260122_yuan_75_majisiwandao_rr100_blowout.txt,samples/E08_event_019.csv,40.08354619,374.30000000,335.06501557,383.99673589,1.02162768,1.02387389,0.21849075,contiguous_correlated_residual_v2,2,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.38354619
E08_event_020,event,E08,20260122_yuan_75_majisiwandao_rr100_blowout.txt,samples/E08_event_020.csv,39.92985053,374.30000000,333.92644813,384.47193806,0.98901010,1.03123622,0.13890099,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.22985053
E08_event_021,event,E08,20260122_yuan_75_majisiwandao_rr100_blowout.txt,samples/E08_event_021.csv,39.58234600,374.30000000,336.31486214,384.28768926,1.04204824,1.00564899,0.45522782,contiguous_correlated_residual_v2,2,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,39.88234600
E08_event_022,event,E08,20260122_yuan_75_majisiwandao_rr100_blowout.txt,samples/E08_event_022.csv,39.70515027,374.30000000,336.02836610,384.21352509,1.03745637,0.96595340,0.40836560,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.00515027
E08_event_023,event,E08,20260122_yuan_75_majisiwandao_rr100_blowout.txt,samples/E08_event_023.csv,40.36927303,374.30000000,335.19635245,383.61910555,1.03236592,0.99268454,0.25375345,contiguous_correlated_residual_v2,3,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.66927303
E08_event_024,event,E08,20260122_yuan_75_majisiwandao_rr100_blowout.txt,samples/E08_event_024.csv,39.70093518,374.30000000,335.57415797,384.33635549,1.02517939,1.02329609,0.32854760,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.00093518
E08_event_025,event,E08,20260122_yuan_75_majisiwandao_rr100_blowout.txt,samples/E08_event_025.csv,39.82378556,374.30000000,334.35090500,384.49820343,0.99686327,1.01423584,0.42761818,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.12378556
E08_event_026,event,E08,20260122_yuan_75_majisiwandao_rr100_blowout.txt,samples/E08_event_026.csv,40.02819553,374.30000000,335.68626692,383.90978764,1.03663107,1.01388333,0.12986760,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.32819553
E08_event_027,event,E08,20260122_yuan_75_majisiwandao_rr100_blowout.txt,samples/E08_event_027.csv,40.14870766,374.30000000,335.54834913,383.79884435,1.03605154,0.95413314,0.33391569,contiguous_correlated_residual_v2,2,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.44870766
E08_event_028,event,E08,20260122_yuan_75_majisiwandao_rr100_blowout.txt,samples/E08_event_028.csv,39.82357904,374.30000000,333.04058111,384.83297145,0.96519971,0.99688431,0.24900210,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.12357904
